fitness,callFunc
150.000002145767,63600
150.000001072884,89700
150.000005960464,51300
150.000001072884,68100
150.000001311302,60900
150.000002145767,52800
150.000001072884,59700
150.000001072884,60000
150.000001192093,87300
150.000002264977,51000
150.000003457069,50100
150.000002026558,72600
150.00000166893,58500
150.000001072884,69900
150.00000166893,59700
150.000002980232,56100
150.000001549721,58500
150.000001549721,78000
150.000001430511,82800
150.000002384186,57000
150.000001907349,103800
150.000001072884,58800
150.000001072884,58800
150.000001311302,54300
150.000001311302,52200
150.000002145767,50400
150.000002980232,58800
150.00000166893,56700
150.000001072884,69900
150.000001430511,79200
150.000001072884,64200
150.000001788139,52200
,
150.000001549721,
9.85557395665398E-07,
