fitness,callFunc
707738.1749913207,300000.0
863249.2453947393,300000.0
894087.7545992165,300000.0
1672186.0167252177,300000.0
1262077.779094683,300000.0
694009.6369599655,300000.0
936635.965933419,300000.0
1162689.0165207125,300000.0
1279584.0852866732,300000.0
1253616.6007540254,300000.0
1221442.1780728502,300000.0
586015.6937211744,300000.0
1270557.737074417,300000.0
946455.3504423365,300000.0
1380405.6926002947,300000.0
1063837.9202287646,300000.0
1529993.0298787246,300000.0
722451.9374503627,300000.0
1099120.9057074657,300000.0
1232708.95094087,300000.0
1016228.8053412745,300000.0
1137883.9368128532,300000.0
1751172.3046809265,300000.0
1058534.0661513803,300000.0
996070.0069806473,300000.0
1094773.0035935154,300000.0
423975.38128820265,300000.0
1284862.1181201732,300000.0
1107343.439181117,300000.0
1106686.7684619087,300000.0
1240559.5942760326,300000.0
1121499.9094225208,300000.0
