fitness,callFunc
4483.895187550486,300000.0
2608.270077940717,300000.0
3334.017283936366,300000.0
3302.2650978223246,300000.0
9016.232277096322,300000.0
1548.9496807594405,300000.0
2229.8000474684377,300000.0
2548.3668304489256,300000.0
3032.8310493207973,300000.0
1760.096586921427,300000.0
2637.144413691436,300000.0
2525.808103658739,300000.0
2252.1857002083125,300000.0
2975.3286065442517,300000.0
2920.7315588517813,300000.0
4529.457018492831,300000.0
1229.9982441098837,300000.0
1118.7102971332788,300000.0
1441.6120252699766,300000.0
4351.111410130252,300000.0
1666.984164311085,300000.0
4568.3417047352705,300000.0
2172.5111692521023,300000.0
1110.3874833407608,300000.0
1319.2260328122647,300000.0
1497.7915347697417,300000.0
1277.8109753520694,300000.0
2481.486734734368,300000.0
1186.1293066798971,300000.0
2538.7194533898873,300000.0
2043.2319626401877,300000.0
2426.715572059795,300000.0
