fitness,callFunc
99999.7347009182,300000
99999.6049085856,300000
99999.6444805861,300000
99999.5329101086,300000
99999.643540144,300000
99999.6110630035,300000
99999.6862671375,300000
99999.5308274031,300000
99999.6354866028,300000
99999.6474676132,300000
99999.6778520346,300000
99999.5585774183,300000
99999.603186965,300000
99999.6227324009,300000
99999.7699213028,300000
99999.6959928274,300000
99999.4540013075,300000
99999.7045307159,300000
99999.5843830109,300000
99999.686933279,300000
99999.6852428913,300000
99999.8177388907,300000
99999.6936199665,300000
99999.6782625914,300000
99999.5444885492,300000
99999.7158865929,300000
99999.490588069,300000
99999.679143548,300000
99999.7099689245,300000
99999.7585645914,300000
99999.7543359995,300000
99999.5046949387,300000
,
99999.6626598239,
0.087338593376945,
