fitness,callFunc
152148509.082536,300000
154298835.378152,300000
75245224.1791036,300000
198966452.814038,300000
239392012.703583,300000
78935361.1795505,300000
95515501.8708826,300000
141034462.231568,300000
71487597.2962463,300000
159791592.993128,300000
111786966.616394,300000
299413990.941189,300000
85215301.433423,300000
192222665.087141,300000
116148687.683493,300000
96854930.6065825,300000
130547945.344296,300000
181193292.798802,300000
126901413.447453,300000
118149249.408728,300000
34032577.8034538,300000
116751552.447416,300000
192551632.353833,300000
178104324.896015,300000
262329807.299516,300000
52172859.5307462,300000
214702126.468341,300000
156066174.699429,300000
176437799.823999,300000
145575380.61251,300000
51438817.6348553,300000
32206363.488626,300000
,
135791203.787932,
64947539.1198877,
