fitness,callFunc
7060787.35973368,300000
2894698.79280093,300000
19920587.8178603,300000
5253582.60637547,300000
5958759.66370621,300000
10156584.0145555,300000
3480972.29517577,300000
5605338.78818448,300000
10528387.2569674,300000
17732997.5732373,300000
3449114.57461146,300000
1487746.57568212,300000
5274685.12960926,300000
6803585.60810329,300000
17182760.5471292,300000
10149303.8449831,300000
6264549.4313296,300000
4129992.47992733,300000
4578346.92986289,300000
9270913.87796253,300000
6441386.77400448,300000
11481215.3943095,300000
15038932.0362857,300000
6090700.01023403,300000
4145149.10271344,300000
3257407.16416609,300000
50418070.5470964,300000
8134503.57869284,300000
9864842.75597531,300000
1644885.92657728,300000
20102848.7638064,300000
49304983.8944792,300000
,
6622486.19105388,
11456293.5018895,
