fitness,callFunc
200.000005722046,61500
200.000001192093,71400
200.000001430511,72300
200.00000166893,103500
200.00000166893,78300
200.000002503395,67200
200.000002384186,82500
200.000001072884,76800
200.000001907349,75900
200.000001311302,71100
200.00000166893,62100
200.000001430511,66600
200.000002503395,71700
200.000001549721,86100
200.000002264977,83400
200.000001072884,64800
200.000002145767,75900
200.000001192093,87000
200.000001311302,70500
200.000004410744,73200
200.000001311302,60300
200.000002026558,60600
200.000001072884,81000
200.000002861023,61800
200.000001549721,76800
200.000001072884,90600
200.00000166893,78900
200.000002980232,67200
200.000002145767,71100
200.000001311302,63300
200.000002145767,83400
200.000001311302,77700
,
200.00000166893,
9.94031434068556E-07,
