fitness,callFunc
2571446.41783178,300000
2652426.06264579,300000
2477914.17102551,300000
1895985.79934728,300000
2304116.9399873,300000
1361318.20819283,300000
1982695.31198788,300000
2052168.73707604,300000
2195296.24153757,300000
2733642.4738909,300000
2213243.21764445,300000
2335364.68951178,300000
2296531.98835611,300000
1722099.20915139,300000
1608361.20364261,300000
2160765.88322329,300000
1508607.66762102,300000
2044072.42264342,300000
2072149.97453845,300000
2441829.44236171,300000
2159049.64094651,300000
2263301.76453233,300000
2398634.78873682,300000
2392353.32946527,300000
2439953.48879576,300000
2208270.21542323,300000
1302335.92840672,300000
2449716.78844619,300000
2253709.87869239,300000
1700494.362643,300000
1551609.49566174,300000
1958042.71744668,300000
,
2201783.2284804,
371488.297071521,
