fitness,callFunc
200.000001430511,93000
200.000001430511,104400
200.000002741814,138000
200.000001549721,136500
200.000001192093,94800
200.000001192093,90000
200.000001072884,102600
200.000001311302,96000
200.000001549721,118200
200.000001072884,81900
200.000001072884,89400
200.000001549721,91200
200.000001192093,95100
200.000001788139,108000
200.000001192093,86700
200.00000333786,120600
200.000001192093,120600
200.000001788139,106200
200.000001072884,95700
200.000001311302,91500
200.000001072884,100200
200.000001072884,101100
200.000001072884,80100
200.000001072884,91200
200.000001788139,116100
200.000001072884,102000
200.000001311302,121200
200.000001192093,125700
200.000001549721,96600
200.00000166893,93300
200.000001311302,79500
200.000001192093,100200
,
200.000001251698,
4.90447521857873E-07,
