fitness,callFunc
1529.40115179868,300000.0
2605.523580099296,300000.0
1634.3974523252982,300000.0
2024.2594691127015,300000.0
1525.8341164056765,300000.0
2412.284153034416,300000.0
1019.8788130509929,300000.0
2131.1672458194225,300000.0
1957.745139983308,300000.0
3569.71223394791,300000.0
1135.8155303417152,300000.0
1616.5806249430607,300000.0
1698.4471657239192,300000.0
2032.796349430806,300000.0
1579.6973328747117,300000.0
1070.4448958034482,300000.0
1780.2463320240931,300000.0
1871.7501599433745,300000.0
2062.3303228393925,300000.0
1227.94692361138,300000.0
839.53482471389,300000.0
2484.386205380986,300000.0
779.9794976325502,300000.0
1689.1787841249898,300000.0
1181.4716042998916,300000.0
1058.4199571674108,300000.0
1214.965735441001,300000.0
1395.036031598458,300000.0
2293.090198345206,300000.0
1547.338151187112,300000.0
1174.2524634776928,300000.0
1013.0643192296411,300000.0
