fitness,callFunc
1.19209289550781E-07,72000
1.19209289550781E-07,53400
1.19209289550781E-07,67800
1.19209289550781E-07,79800
1.19209289550781E-07,57600
1.19209289550781E-07,59400
1.19209289550781E-07,70800
1.19209289550781E-07,71700
2.38418579101562E-07,83100
1.19209289550781E-07,72600
1.19209289550781E-07,68400
1.19209289550781E-07,66900
1.19209289550781E-07,52500
1.19209289550781E-07,66900
1.19209289550781E-07,70200
1.19209289550781E-07,57600
1.19209289550781E-07,92400
1.19209289550781E-07,58800
1.19209289550781E-07,73500
1.19209289550781E-07,80100
1.19209289550781E-07,62100
1.19209289550781E-07,66000
1.19209289550781E-07,70500
1.19209289550781E-07,51000
1.19209289550781E-07,65400
1.19209289550781E-07,68100
1.19209289550781E-07,52200
1.19209289550781E-07,52200
1.19209289550781E-07,76800
1.19209289550781E-07,60000
1.19209289550781E-07,71700
1.19209289550781E-07,83700
,
1.19209289550781E-07,
2.1073424255447E-08,
