fitness,callFunc
437.19796867031255,300000.0
544.8575754621561,300000.0
500.33155942577287,300000.0
497.2135865263117,300000.0
479.50751728775504,300000.0
480.7999657349137,300000.0
470.075706333635,300000.0
512.2056328803446,300000.0
459.58911788559635,300000.0
496.70012381531706,300000.0
418.1784015963931,300000.0
477.1416190544551,300000.0
506.0540747301566,300000.0
533.3560063315963,300000.0
439.82006490326603,300000.0
571.841441241515,300000.0
424.98101668937306,300000.0
506.59484410659934,300000.0
463.7581482562673,300000.0
456.35728980200656,300000.0
470.7334764714615,300000.0
520.6298481621197,300000.0
456.8410039591399,300000.0
477.81484410210396,300000.0
478.39575491682626,300000.0
501.0889367776108,300000.0
585.0606512990198,300000.0
507.83300004947523,300000.0
490.22437704037293,300000.0
512.1371676162089,300000.0
435.2117724531272,300000.0
484.77174970954366,300000.0
