fitness,callFunc
150.00000190734863,67500.0
150.0000011920929,66300.0
150.0000010728836,78300.0
150.00000143051147,64200.0
150.0000011920929,66900.0
150.00000154972076,68700.0
150.0000010728836,75000.0
150.0000023841858,78000.0
150.0000022649765,66300.0
150.00000131130219,83400.0
150.00000166893005,82200.0
150.00000190734863,58500.0
150.0000011920929,69000.0
150.0000023841858,61500.0
150.00000190734863,77100.0
150.00000143051147,87600.0
150.0000023841858,94800.0
150.00000202655792,77100.0
150.0000011920929,116400.0
150.00000190734863,65400.0
150.00000202655792,64500.0
150.0000011920929,69000.0
150.0000010728836,97200.0
150.0000010728836,71100.0
150.00000166893005,68100.0
150.00000178813934,83100.0
150.00000143051147,74100.0
150.0000010728836,75900.0
150.00000143051147,63300.0
150.0000011920929,99000.0
150.00000178813934,66300.0
150.0000010728836,85800.0
