30000,60000,90000,120000,150000,180000,210000,240000,270000,300000
169.60519533716433,169.06804025291058,168.74702688574325,168.71076616080245,168.7063261623989,168.70626065928082,168.70625218412897,168.7062520859181,168.7062520855543,168.7062520855543
168.78279186172585,167.9706421782903,167.72538569795142,167.70346921577584,167.7024191464734,167.70240470865974,167.70240462104266,167.70240462008223,167.70240462008223,167.70240462008223
166.84765551172313,163.9242367080151,163.36896164422797,163.32308089107391,163.3219380195369,163.32191824119946,163.32191820476146,163.32191820461594,163.32191820461594,163.32191820461594
168.79776323429542,167.76818001046195,167.5708633558097,167.54881668083544,167.54801442395546,167.54799803301285,167.5479975341732,167.54799749345693,167.54799749332597,167.54799749332597
167.44242105564626,166.81691304313426,166.70991081287502,166.69742938972195,166.6965505619446,166.69651451897516,166.69651356442773,166.69239024323178,166.69146122205711,166.69146121729864
166.82820265865303,163.6371405866521,163.2211180337763,163.19231061333267,163.19107767434616,163.19107036254718,163.19107016042108,163.19107015214104,163.19107015214104,163.19107015214104
167.63116176669428,164.11315060214838,163.41942002669384,163.3217521591141,163.3069008722232,163.30668027329375,163.30667900106346,163.30667899316177,163.30667899314722,163.30667899314722
167.65472974226577,165.82307776906237,165.44256540283095,165.09155122205266,165.026126764933,165.00812153005973,164.97953025744937,164.97296276094858,164.97279995292774,164.9727988847735
170.2978884473996,169.39491552583058,169.16958156967303,169.13302853741334,169.13230590801686,169.13098607133725,169.13091428705957,169.13091422521393,169.13091422514117,169.13091422514117
167.6311788156163,166.86614230490522,166.81481449629064,166.80619853110693,166.80561501577904,166.80559209355852,166.8054499905411,166.80544685124187,166.8053255125851,166.8050488549634
166.70339356055774,164.83074665626918,164.42211064531875,164.3856906175206,164.38457778406155,164.38451777605223,164.3845173405134,164.3845173359441,164.3845173359441,164.3845173359441
169.7382532256015,167.96861875422474,167.59074531322403,167.5059391427494,167.50145077380876,167.50140772480518,167.501407482574,167.5014074813953,167.5014074813953,167.5014074813953
169.32772594652488,167.96584656946652,167.2195040515362,167.12879660939507,167.1234843072889,167.12327783595538,167.1232759955019,167.12327594870294,167.12327594861563,167.12327594861563
167.13992173306178,164.8967288609856,164.16109526874789,164.06639155643643,164.05300583732605,164.05286450864514,164.05285971678677,164.05285962697235,164.0528596265649,164.0528596265649
171.0525471606379,170.25431417886284,170.1352404426725,170.11120074066275,170.09191407197795,170.09148169020773,170.0863489252515,170.06977004837245,170.0658002316195,170.06563603505492
169.71121188047982,167.07471317931777,166.2868556004105,166.00411878182786,165.9826649511815,165.98140545583738,165.98138018762984,165.98138000683684,165.98138000327162,165.98138000327162
168.470268080986,167.67001718396205,167.41287590019056,167.36370995077596,167.3610937872145,167.36107175107463,167.36106933801784,167.36106929906236,167.3610692989896,167.36092067723803
167.37317876513407,166.17755514734017,165.9005306767649,165.88578271197912,165.88557190347638,165.88556316419272,165.8855630835751,165.88556308244006,165.88556308244006,165.88556308244006
168.04883575323038,166.06725424635806,165.5924638665747,165.53945046629815,165.52973772154655,165.5297214945167,165.52971542537853,165.5297153918509,165.52971539129794,165.52971539129794
169.39241277743713,168.08160464848334,167.08494432915177,167.00525837411988,167.00300964132475,167.00289231010538,167.0028914350696,167.0028914172144,167.0028914171562,167.0028914171562
167.05748651550675,165.36319662776077,164.63759879107238,164.5000163705554,164.4963559656171,164.49620031745872,164.49619844839617,164.4961983801768,164.49619837747014,164.49619837745558
168.0960369300883,165.50592488163966,165.0453805421712,165.03478219390672,165.03432506565878,165.03431909461506,165.03431905407342,165.03431905378238,165.03431905378238,165.03431905378238
167.87741927079333,167.10063264414202,166.96128607465653,166.94969707066775,166.94960080477176,166.94959985835885,166.94959985406604,166.94959985406604,166.94959985406604,166.94959985406604
165.35805198147136,164.05087268032366,163.94889266639075,163.94417663557397,163.94354152094456,163.94353307459096,163.94353282876546,163.9435328257823,163.9435328257823,163.9435328257823
168.3049013218697,167.86213224295352,167.71836451593845,167.70545294608746,167.70520759733336,167.70520492414653,167.70520487386966,167.70520487363683,167.70520487363683,167.70520487363683
167.32758111640578,166.52145011600805,166.34962836264458,166.3377746171318,166.33684248478676,166.334582638563,166.33457256807014,166.33457246753096,166.33457246680337,166.33457246680337
169.26046592798957,168.1141626843746,167.5020315983711,167.2712902995845,167.25829890069144,167.2581652340159,167.25816303495958,167.25816301499435,167.25816301493614,167.25816301493614
168.07041592898895,167.21309098538768,167.04221986331686,167.02273823558062,167.00759199872846,167.00710372650065,167.00709534061025,167.00709508388536,167.0070950780064,167.0070950780064
168.8693135872163,168.4907733220898,168.3251729448093,168.26979107304942,168.26747881132178,168.26742451703467,168.2674239226908,168.26742391492007,168.26742391490552,168.26742391490552
168.76650037623767,165.89536971086636,165.43678875640035,165.26770680128539,165.2307736770017,165.22974552537198,165.22532421980577,165.22495151936891,165.2249512787239,165.22495127248112
168.4414688218967,167.1070513894665,166.88492500850407,166.8523157543823,166.84933356093825,166.84928687171487,166.84928633829986,166.84928633675736,166.84928633675736,166.84928633675736
169.60915731897694,169.00551426646416,168.97055628921953,168.94266677479027,168.91347195539856,168.90771437798685,168.9075071320549,168.90750267035037,168.90750265371753,168.90750265352835
