fitness,callFunc
1.19209289550781E-07,128700
2.38418579101562E-07,93000
3.57627868652344E-07,110700
2.38418579101562E-07,110700
1.19209289550781E-07,105300
1.19209289550781E-07,102000
1.19209289550781E-07,103200
1.19209289550781E-07,99300
1.19209289550781E-07,100800
1.19209289550781E-07,110700
1.19209289550781E-07,106500
1.19209289550781E-07,95400
1.19209289550781E-07,102900
1.19209289550781E-07,104400
1.19209289550781E-07,108000
1.19209289550781E-07,155700
1.19209289550781E-07,90300
1.19209289550781E-07,113400
1.19209289550781E-07,88500
1.19209289550781E-07,94500
1.19209289550781E-07,103800
1.19209289550781E-07,108300
1.19209289550781E-07,89400
1.19209289550781E-07,109800
2.38418579101562E-07,82500
1.19209289550781E-07,116400
1.19209289550781E-07,102000
1.19209289550781E-07,115800
1.19209289550781E-07,121800
1.19209289550781E-07,102900
1.19209289550781E-07,93600
1.19209289550781E-07,104400
,
1.19209289550781E-07,
5.33925670676149E-08,
