fitness,callFunc
99998.9944473505,300000
99999.246789217,300000
99999.4791401625,300000
99998.876488924,300000
99998.8746073246,300000
99998.9001328945,300000
99999.3765329123,300000
99999.0627230406,300000
99998.5494045019,300000
99998.7237689495,300000
99998.890691638,300000
99999.1608097553,300000
99999.2367540598,300000
99999.3575980663,300000
99998.9922574759,300000
99999.0652223825,300000
99999.1251268387,300000
99998.9124165773,300000
99999.1165237427,300000
99999.3081434965,300000
99998.9623539448,300000
99999.0164326429,300000
99998.9455298185,300000
99999.1252417564,300000
99999.2144423723,300000
99998.5998374224,300000
99999.2853988409,300000
99998.9751782417,300000
99998.8156057596,300000
99999.5640954971,300000
99999.2359011173,300000
99998.7923252583,300000
,
99999.0395778418,
0.239266567684305,
