fitness,callFunc
2492.35976357678,300000.0
2840.5109507493617,300000.0
3034.2080890930374,300000.0
1046.0662635209592,300000.0
6916.238841872866,300000.0
645.7435334949114,300000.0
23300.584678865867,300000.0
12679.425449033908,300000.0
1087.5488057131297,300000.0
596.6087684151717,300000.0
968.3401973395667,300000.0
1299.7764817667048,300000.0
1066.050044353251,300000.0
1850.8774750406883,300000.0
1172.4951039311418,300000.0
551.7531322324066,300000.0
4166.836497519602,300000.0
869.0148702222214,300000.0
1469.018572484987,300000.0
822.2146074697375,300000.0
5221.157591484283,300000.0
835.1651895868417,300000.0
1163.6174236215302,300000.0
521.52713858067,300000.0
575.8610064447712,300000.0
605.4570833713224,300000.0
519.3580099170504,300000.0
1450.3904861685733,300000.0
3237.534563706853,300000.0
6455.476320608577,300000.0
2906.3710260192893,300000.0
790.001478541526,300000.0
