fitness,callFunc
11309331.8913603,300000
11935426.5186677,300000
11104423.5825465,300000
11708551.0794767,300000
11600460.0247573,300000
11301964.4334152,300000
10131452.0222607,300000
10980546.188821,300000
10952099.2008706,300000
10128824.3224484,300000
10598558.0767843,300000
11288246.5789915,300000
12253762.9072287,300000
11893181.0982492,300000
11780048.9899195,300000
10570512.8885011,300000
11294422.6551945,300000
12003137.7430602,300000
11278607.4467727,300000
11263638.0920612,300000
11388797.4467961,300000
10943594.5331523,300000
11162161.1890066,300000
11282937.8650684,300000
11318545.3023421,300000
11173631.5313522,300000
11455265.5154234,300000
11953058.0773458,300000
11276415.5899076,300000
11624129.7258365,300000
11539238.9482021,300000
10903791.6713063,300000
,
11291334.617093,
495519.016549654,
