fitness,callFunc
164.8525311946869,300000.0
171.1865918636322,300000.0
167.69922971725464,300000.0
171.1833370923996,300000.0
166.66225636005402,300000.0
163.18700420856476,300000.0
168.31550645828247,300000.0
165.69741201400757,300000.0
170.7863711118698,300000.0
169.24786806106567,300000.0
164.73833537101746,300000.0
168.01447474956512,300000.0
168.43913578987122,300000.0
171.3483773469925,300000.0
167.89098989963531,300000.0
168.8355234861374,300000.0
170.4801344871521,300000.0
170.0244505405426,300000.0
171.11458790302277,300000.0
169.5414024591446,300000.0
191.75571191310883,300000.0
178.3474645614624,300000.0
167.20295464992523,300000.0
168.33555781841278,300000.0
173.01506578922272,300000.0
165.8037840127945,300000.0
191.65126764774323,300000.0
178.72341930866241,300000.0
167.33926451206207,300000.0
171.9610903263092,300000.0
189.05832362174988,300000.0
165.71132636070251,300000.0
