fitness,callFunc
1.19209289550781E-07,116700
1.19209289550781E-07,96300
1.19209289550781E-07,112500
1.19209289550781E-07,104400
1.19209289550781E-07,132300
1.19209289550781E-07,116400
1.19209289550781E-07,259800
0,0
0,0
1.19209289550781E-07,102300
1.19209289550781E-07,108600
1.19209289550781E-07,218700
1.19209289550781E-07,100800
0,0
1.19209289550781E-07,121500
1.19209289550781E-07,123300
1.19209289550781E-07,103500
1.19209289550781E-07,116700
2.38418579101562E-07,208500
1.19209289550781E-07,105600
1.19209289550781E-07,132000
0,0
1.19209289550781E-07,127800
1.19209289550781E-07,178200
1.19209289550781E-07,123300
0,0
2.38418579101562E-07,113400
1.19209289550781E-07,129000
1.19209289550781E-07,115200
1.19209289550781E-07,291900
1.19209289550781E-07,157200
1.19209289550781E-07,126300
,
1.19209289550781E-07,
5.54975094232698E-08,
