fitness,callFunc
1.19209289550781E-07,65100
1.19209289550781E-07,80400
1.19209289550781E-07,71100
1.19209289550781E-07,88800
1.19209289550781E-07,75000
1.19209289550781E-07,87300
1.19209289550781E-07,87300
1.19209289550781E-07,77400
1.19209289550781E-07,89700
1.19209289550781E-07,79200
1.19209289550781E-07,98100
1.19209289550781E-07,88500
1.19209289550781E-07,95400
1.19209289550781E-07,89700
1.19209289550781E-07,71100
1.19209289550781E-07,126000
1.19209289550781E-07,75000
1.19209289550781E-07,92400
1.19209289550781E-07,95400
1.19209289550781E-07,87300
1.19209289550781E-07,98700
1.19209289550781E-07,67500
1.19209289550781E-07,77100
1.19209289550781E-07,89700
2.38418579101562E-07,66900
1.19209289550781E-07,71400
1.19209289550781E-07,90900
1.19209289550781E-07,77100
1.19209289550781E-07,93000
1.19209289550781E-07,109500
1.19209289550781E-07,113100
1.19209289550781E-07,77700
,
1.19209289550781E-07,
2.1073424255447E-08,
