fitness,callFunc
205214769.027523,300000
133195341.600563,300000
155067689.874254,300000
100194317.79882,300000
168678407.975317,300000
237642460.494795,300000
95963727.2229374,300000
117501632.016042,300000
74098219.3873983,300000
223851004.972934,300000
166794026.091595,300000
112088562.881793,300000
158950368.884276,300000
142810412.622046,300000
196460642.004119,300000
135100149.980007,300000
188745076.34396,300000
145908900.013751,300000
134091999.204867,300000
155356595.579111,300000
115904185.698506,300000
138652029.242529,300000
152569576.643177,300000
121776725.680341,300000
95314072.3541956,300000
211800788.238221,300000
189051155.809578,300000
139998310.789014,300000
156700807.267449,300000
157675527.891598,300000
214731325.487514,300000
237103651.150321,300000
,
153818633.258716,
42691360.5848169,
