fitness,callFunc
1.19209289550781E-07,95400
1.19209289550781E-07,88800
1.19209289550781E-07,103500
1.19209289550781E-07,87300
1.19209289550781E-07,91800
2.38418579101562E-07,103800
1.19209289550781E-07,106800
1.19209289550781E-07,102300
1.19209289550781E-07,111300
1.19209289550781E-07,133800
1.19209289550781E-07,111600
1.19209289550781E-07,101400
1.19209289550781E-07,105900
1.19209289550781E-07,94800
1.19209289550781E-07,82800
1.19209289550781E-07,103500
1.19209289550781E-07,95100
1.19209289550781E-07,85200
1.19209289550781E-07,102300
2.38418579101562E-07,92400
1.19209289550781E-07,108900
1.19209289550781E-07,98400
1.19209289550781E-07,95100
1.19209289550781E-07,91500
1.19209289550781E-07,87000
1.19209289550781E-07,104100
4.76837158203125E-07,91500
4.76837158203125E-07,95400
1.19209289550781E-07,108600
1.19209289550781E-07,97800
1.19209289550781E-07,92100
1.19209289550781E-07,108900
,
1.19209289550781E-07,
9.08375694753102E-08,
