fitness,callFunc
1.19209289550781E-07,115200
1.19209289550781E-07,93900
1.19209289550781E-07,98700
1.19209289550781E-07,84900
1.19209289550781E-07,101100
1.19209289550781E-07,82800
2.38418579101562E-07,78600
1.19209289550781E-07,116400
1.19209289550781E-07,69300
1.19209289550781E-07,103800
1.19209289550781E-07,116400
1.19209289550781E-07,81900
1.19209289550781E-07,93600
1.19209289550781E-07,80400
1.19209289550781E-07,102300
1.19209289550781E-07,76800
1.19209289550781E-07,101400
1.19209289550781E-07,91500
1.19209289550781E-07,92400
1.19209289550781E-07,103200
1.19209289550781E-07,63900
1.19209289550781E-07,80100
1.19209289550781E-07,61800
1.19209289550781E-07,98400
1.19209289550781E-07,79500
1.19209289550781E-07,90000
1.19209289550781E-07,84600
1.19209289550781E-07,88500
1.19209289550781E-07,105000
1.19209289550781E-07,78900
1.19209289550781E-07,105000
1.19209289550781E-07,89400
,
1.19209289550781E-07,
2.1073424255447E-08,
