fitness,callFunc
198.869551420212,300000
198.84303355217,300000
198.904051065445,300000
198.87839114666,300000
198.928428292274,300000
198.923182368279,300000
198.837719559669,300000
198.906883239746,300000
198.868643641472,300000
198.923568367958,300000
198.868821501732,300000
198.846388578415,300000
198.872439861298,300000
198.89968085289,300000
198.833701848984,300000
198.865255236626,300000
198.777776837349,300000
198.943865776062,300000
198.841794252396,300000
198.882962346077,300000
198.843484401703,300000
198.88397693634,300000
198.884045362473,300000
198.933349609375,300000
198.912301778793,300000
198.872045397759,300000
198.895537614822,300000
198.865700006485,300000
198.888923406601,300000
198.92804813385,300000
198.750001072884,300000
198.883059382439,300000
,
198.880676746368,
0.042346069260434,
