fitness,callFunc
200.000001907349,179100
200.000001430511,181200
200.000001192093,184200
200.000001430511,170100
200.000001311302,187500
200.000001430511,207900
200.000001311302,186000
200.000001072884,200100
200.000001311302,186600
200.000004529953,186000
200.000001788139,175200
200.000001192093,228900
200.000001430511,144600
200.000001192093,156300
200.000001072884,171600
200.000002384186,183900
200.000002026558,149100
200.000001192093,157800
200.000001430511,193200
200.000002503395,185400
200.000001430511,186000
200.000001549721,168000
200.000002026558,162300
200.000002145767,221100
200.000001788139,174900
200.000002026558,160200
200.000001549721,155100
200.00000166893,171600
200.000001192093,172500
200.000001192093,183000
200.00000333786,186900
200.000001549721,221700
,
200.000001430511,
7.11037324777485E-07,
