fitness,callFunc
150.000001549721,84000
150.00000166893,49200
150.000002026558,51900
150.000002861023,66300
150.000001311302,58800
150.000001430511,47700
150.00000166893,55800
150.000001311302,53100
150.000001192093,74700
150.000001192093,73500
150.000001311302,55800
150.000001192093,68100
150.000001192093,58200
150.000002145767,54600
150.000001192093,83400
150.00000166893,58800
150.000001072884,50700
150.000001788139,54000
150.000001549721,62400
150.000001430511,52200
150.000001430511,46800
150.000001430511,65100
150.000003099442,56700
150.000001072884,62400
150.000001072884,46800
150.000001311302,54300
150.000001192093,50400
150.000001430511,52200
150.000001311302,66300
150.000001788139,50400
150.000001549721,48300
150.000002145767,51600
,
150.000001430511,
4.75874821887823E-07,
