fitness,callFunc
9742992.827907437,300000.0
9250964.83804383,300000.0
10257887.957167136,300000.0
8834968.254305393,300000.0
9558501.130860101,300000.0
8898779.843420729,300000.0
9398309.874252563,300000.0
9744996.670208642,300000.0
9511359.2885744,300000.0
10074214.603104057,300000.0
9981948.377791893,300000.0
9030023.248553602,300000.0
10344818.641679239,300000.0
8527702.322933605,300000.0
9423518.43922624,300000.0
9608917.494910456,300000.0
9359848.147319477,300000.0
9548682.981877029,300000.0
10192375.742797302,300000.0
9987714.463533511,300000.0
9178122.275911817,300000.0
9212684.017294822,300000.0
9164354.935276994,300000.0
9629930.200346239,300000.0
9391028.499509702,300000.0
9717610.644900726,300000.0
10021548.835284332,300000.0
9928288.6171793,300000.0
9371150.660832305,300000.0
10139042.240989732,300000.0
9149221.92413034,300000.0
10087518.671748009,300000.0
