fitness,callFunc
1.19209289550781E-07,243300
1.19209289550781E-07,282600
1.19209289550781E-07,283200
2.38418579101562E-07,300000
1.19209289550781E-07,254100
1.19209289550781E-07,287100
1.19209289550781E-07,248100
1.19209289550781E-07,299700
1.19209289550781E-07,261000
1.19209289550781E-07,297300
1.19209289550781E-07,263700
1.19209289550781E-07,249000
1.19209289550781E-07,284400
1.19209289550781E-07,273900
1.19209289550781E-07,264600
1.19209289550781E-07,275400
1.19209289550781E-07,245100
1.19209289550781E-07,284100
1.19209289550781E-07,282900
1.19209289550781E-07,285000
1.19209289550781E-07,258900
1.19209289550781E-07,272100
1.19209289550781E-07,278100
1.19209289550781E-07,265800
1.19209289550781E-07,242100
1.19209289550781E-07,265200
1.19209289550781E-07,257400
1.19209289550781E-07,273300
1.19209289550781E-07,261900
1.19209289550781E-07,245400
1.19209289550781E-07,278100
1.19209289550781E-07,299700
,
1.19209289550781E-07,
2.1073424255447E-08,
