fitness,callFunc
1.19209289550781E-07,125700
1.19209289550781E-07,124500
1.19209289550781E-07,122100
1.19209289550781E-07,214500
1.19209289550781E-07,131400
1.19209289550781E-07,150900
1.19209289550781E-07,114600
1.19209289550781E-07,130200
1.19209289550781E-07,137100
1.19209289550781E-07,173100
0,0
1.19209289550781E-07,140700
1.19209289550781E-07,101100
1.19209289550781E-07,103800
1.19209289550781E-07,100200
1.19209289550781E-07,93300
1.19209289550781E-07,127800
1.19209289550781E-07,116700
1.19209289550781E-07,94800
1.19209289550781E-07,116400
1.19209289550781E-07,157200
1.19209289550781E-07,135900
1.19209289550781E-07,128700
1.19209289550781E-07,113100
1.19209289550781E-07,106800
2.38418579101562E-07,159600
0,0
2.38418579101562E-07,170100
1.19209289550781E-07,121800
1.19209289550781E-07,133500
1.19209289550781E-07,146100
1.19209289550781E-07,125700
,
1.19209289550781E-07,
4.28212409083307E-08,
