fitness,callFunc
691403.4176178761,300000.0
1410892.220593892,300000.0
767348.5222788644,300000.0
811591.6947825155,300000.0
700777.5773713106,300000.0
456855.14991912403,300000.0
574717.1381914129,300000.0
1474781.237113186,300000.0
2009010.29711586,300000.0
1093708.669336268,300000.0
1720889.7591094861,300000.0
669881.0687997779,300000.0
980662.1216183198,300000.0
1194297.805480703,300000.0
1146857.1559714226,300000.0
1122750.5981660762,300000.0
762101.5160528757,300000.0
1062390.6947860501,300000.0
1084359.593702991,300000.0
725117.6608945797,300000.0
1058908.0632060294,300000.0
1824228.9027712287,300000.0
703903.3780587706,300000.0
877768.0310370929,300000.0
1085147.0026001714,300000.0
922349.1626598237,300000.0
1126399.3127022684,300000.0
1138615.5734798824,300000.0
1225904.4324165655,300000.0
478175.47623762506,300000.0
853235.2430877447,300000.0
1323228.1704032246,300000.0
