fitness,callFunc
99998.4247301817,300000.0
99996.20055687428,300000.0
99996.00099551678,300000.0
99996.95592987537,300000.0
99996.72865605354,300000.0
99996.52240622044,300000.0
99997.02663755417,300000.0
99997.90812945366,300000.0
99997.28994679451,300000.0
99997.55651783943,300000.0
99997.20742487907,300000.0
99995.04142391682,300000.0
99996.74071145058,300000.0
99997.4276727438,300000.0
99996.92430150509,300000.0
99997.14096295834,300000.0
99997.50641584396,300000.0
99997.17896056175,300000.0
99997.42464268208,300000.0
99996.65604066849,300000.0
99998.0124040842,300000.0
99997.2289583683,300000.0
99996.70517706871,300000.0
99997.87213480473,300000.0
99996.85346794128,300000.0
99996.62880170345,300000.0
99998.3350019455,300000.0
99995.45258665085,300000.0
99997.81199288368,300000.0
99997.12857186794,300000.0
99998.45814478397,300000.0
99997.16580569744,300000.0
