fitness,callFunc
154.86074256897,300000
67.8434998989105,300000
162.384057879448,300000
119.432337164879,300000
61.6804800033569,300000
64.2705191373825,300000
51.8068556785584,300000
64.9926865100861,300000
80.6604907512665,300000
72.381933093071,300000
135.152495741844,300000
62.5418342351914,300000
89.0159034729004,300000
82.3456673622131,300000
91.2551497220993,300000
76.1168608665466,300000
70.9026753902435,300000
76.5716234445572,300000
64.2178280353546,300000
126.676264166832,300000
85.9514161348343,300000
86.1869554519653,300000
109.49840259552,300000
86.2563080787659,300000
57.8313217163086,300000
89.5217467546463,300000
74.0328916311264,300000
62.7953424453735,300000
63.8931131362915,300000
62.7597600221634,300000
84.5797020196915,300000
103.480944991112,300000
,
78.6160570979118,
27.7341378388864,
