30000,60000,90000,120000,150000,180000,210000,240000,270000,300000
494.2230440378189,486.1281644105911,481.63036036491394,481.5060133934021,481.50448513031006,481.5044786930084,481.5044786930084,481.5044786930084,481.5044786930084,481.5044786930084
