fitness,callFunc
811.606274775346,300000
883.185432058162,300000
872.44299309561,300000
919.267862775785,300000
962.452823044267,300000
818.644091385315,300000
814.042865387106,300000
983.100533519464,300000
983.998320384926,300000
816.965528883055,300000
827.353357285669,300000
809.811372644574,300000
877.646527245932,300000
900.400743439313,300000
836.63233469172,300000
841.995138348633,300000
765.871252313722,300000
847.185754155216,300000
847.836019953946,300000
858.808701187023,300000
823.846917198986,300000
853.887892654355,300000
842.49744300617,300000
896.436578433946,300000
728.169923915601,300000
855.055171811327,300000
953.708142115996,300000
864.147368190315,300000
877.731531156081,300000
803.612426688807,300000
791.715346197918,300000
852.654933997648,300000
,
850.245476975797,
58.4517856468813,
