fitness,callFunc
150.000001907349,114300
150.000001072884,85500
150.000001072884,106200
150.000003933907,127800
150.000001072884,117000
150.000001192093,110700
150.000001192093,117600
150.000004887581,96300
150.00007891655,300000
4.43652144078776E+103,300000
150.000001430511,87600
150.000001072884,119700
150.000002384186,116100
150.000001549721,298200
150.000001311302,287700
2.80705542924798E+021,300000
150.000001311302,88800
150.000001549721,116100
150.000001192093,126300
150.00000166893,129300
1.7688819847502E+026,300000
150.000001430511,91200
150.000001549721,248400
150.000001072884,124500
150.000001907349,104100
150.000004172325,140100
150.000001072884,91200
150.000001072884,119700
150.000001788139,113100
150.000001072884,111600
150.000001072884,116400
150.000001430511,108300
,
150.000001430511,
7.84273598915135E+102,
