fitness,callFunc
1.19209289550781E-07,140100
1.19209289550781E-07,117300
1.19209289550781E-07,121800
1.19209289550781E-07,151800
1.19209289550781E-07,114000
1.19209289550781E-07,121500
1.19209289550781E-07,159300
1.19209289550781E-07,136800
1.19209289550781E-07,153900
1.19209289550781E-07,151500
1.19209289550781E-07,136200
1.19209289550781E-07,127200
1.19209289550781E-07,104700
1.19209289550781E-07,135900
1.19209289550781E-07,155700
1.19209289550781E-07,135300
1.19209289550781E-07,147600
1.19209289550781E-07,144300
1.19209289550781E-07,117300
1.19209289550781E-07,120900
1.19209289550781E-07,127200
1.19209289550781E-07,128100
1.19209289550781E-07,123300
1.19209289550781E-07,126000
1.19209289550781E-07,125100
1.19209289550781E-07,134700
1.19209289550781E-07,154200
1.19209289550781E-07,140100
1.19209289550781E-07,126900
1.19209289550781E-07,130800
1.19209289550781E-07,109200
1.19209289550781E-07,118200
,
1.19209289550781E-07,
