fitness,callFunc
1197.283328429694,300000.0
1087.4888019348728,300000.0
1208.9067076236533,300000.0
1272.5896261463058,300000.0
1128.2860913904296,300000.0
1003.4257430361176,300000.0
1201.6758328013093,300000.0
1259.0280130980682,300000.0
1110.6561081243417,300000.0
1180.9940170689806,300000.0
1234.8525001309463,300000.0
1266.6090284945967,300000.0
1325.6851274263463,300000.0
1180.8239003110793,300000.0
1184.394155261005,300000.0
1250.1409792523627,300000.0
1144.1822671695409,300000.0
1184.6798998287995,300000.0
1213.3285622980038,300000.0
1291.1330178034987,300000.0
1377.363204123627,300000.0
1113.6039961291099,300000.0
1071.3757526929985,300000.0
1286.1468603206595,300000.0
1100.0857146879425,300000.0
1157.7983708856773,300000.0
1137.043684455537,300000.0
1151.6292248034297,300000.0
1305.1535283433332,300000.0
1012.8875183924829,300000.0
1352.3400232028653,300000.0
1282.655658954085,300000.0
