30000,60000,90000,120000,150000,180000,210000,240000,270000,300000
232.67157501094334,225.18226702984248,223.84185020074074,223.17392251362617,223.14591363318323,223.14505063723482,223.14503660736955,223.14503644715296,223.14503644515935,223.1450364451448
