fitness,callFunc
4193167.827400103,300000.0
5151644.276184661,300000.0
38274033.928753965,300000.0
14904672.320006063,300000.0
3650006.782541062,300000.0
10439830.97323635,300000.0
9811563.078401702,300000.0
4737703.403611273,300000.0
13503847.061538592,300000.0
4176415.0832056226,300000.0
10140878.111428574,300000.0
7277119.738145649,300000.0
3090828.4615561096,300000.0
2054374.6614411355,300000.0
6692251.988942812,300000.0
4969668.319010029,300000.0
10942642.57420861,300000.0
6050144.435338877,300000.0
3848759.854941487,300000.0
7192754.86093854,300000.0
2838577.2106172894,300000.0
1701447.1443433855,300000.0
2513227.985078814,300000.0
8119958.246212893,300000.0
7528248.153791155,300000.0
5409368.64330822,300000.0
26889535.341773372,300000.0
19664709.000632703,300000.0
5938485.046358549,300000.0
2605510.984141055,300000.0
1942597.148512462,300000.0
3462247.035836189,300000.0
