30000,60000,90000,120000,150000,180000,210000,240000,270000,300000
28020.117266022557,23330.663788592152,23169.438597358836,23167.923020029237,23167.918399025002,23167.91836628641,23167.918365513207,23167.918365498786,23167.918365498772,23167.918365498772
