fitness,callFunc
32618.0009291233,300000
17227.0840092891,300000
16656.8484263403,300000
10847.1414814486,300000
26305.5965806011,300000
12300.5204145758,300000
46102.428776169,300000
15131.0296574193,300000
29370.6769417715,300000
27587.9018804541,300000
94961.058978903,300000
23001.7312337761,300000
15173.6343193965,300000
23167.9183654988,300000
23975.0556303679,300000
24671.0011929738,300000
24127.9892025462,300000
19774.8461099338,300000
15837.3814079175,300000
37715.5252398891,300000
54743.4464662228,300000
22944.3040381358,300000
15691.9027705116,300000
40881.8084299507,300000
14084.708293728,300000
8579.7381891321,300000
41777.9172141831,300000
13689.7199549881,300000
22506.6504995326,300000
28120.495545697,300000
58081.8111876303,300000
27870.5570005005,300000
,
23571.4869979333,
17329.0220881096,
