30000,60000,90000,120000,150000,180000,210000,240000,270000,300000
6558.2855459451675,502.49064683914185,483.4909967184067,483.3414981365204,483.3406707048416,483.34065413475037,483.34065413475037,483.34065413475037,483.34065413475037,483.34065413475037
