fitness,callFunc
99998.1339578638,300000
99998.7448845999,300000
99998.4090934886,300000
99998.468980796,300000
99998.3020463692,300000
99997.6271969571,300000
99998.3646143956,300000
99997.8509863111,300000
99998.1180355784,300000
99998.2239355399,300000
99998.5397696828,300000
99998.0257964703,300000
99997.8422136043,300000
99998.4361476661,300000
99998.5158862066,300000
99998.3966597488,300000
99998.460580792,300000
99998.554803988,300000
99998.7263461464,300000
99998.6782744468,300000
99998.8787358852,300000
99998.5336225251,300000
99998.7638987165,300000
99998.6901863199,300000
99998.5674428454,300000
99998.9059762518,300000
99998.555448573,300000
99998.5746810731,300000
99997.7581231576,300000
99998.8099514244,300000
99997.9543258569,300000
99998.5981821283,300000
,
99998.4924335013,
0.337473737531549,
