30000,60000,90000,120000,150000,180000,210000,240000,270000,300000
545.6999532190384,536.1067343137547,534.2837289278832,534.1457576620014,534.1070798959117,533.6497117869294,533.6308516921708,533.4819546781946,533.4747002270742,533.4744863039377
