fitness,callFunc
1191.8853677186708,300000.0
1219.6820022127795,300000.0
1143.0088770594011,300000.0
1301.4482297544455,300000.0
1397.2383877664397,300000.0
1185.1915919437597,300000.0
1352.7060611647466,300000.0
1168.7250079608784,300000.0
1372.8379588654643,300000.0
1216.0784406800376,300000.0
1155.5566865029105,300000.0
1280.113042175537,300000.0
1242.4830688847287,300000.0
1188.1145353895408,300000.0
1292.2059537693858,300000.0
1176.5378250241338,300000.0
1124.6514112795703,300000.0
1193.0449512234482,300000.0
1293.562476855077,300000.0
1085.1531491450878,300000.0
1185.9333454646985,300000.0
1236.9759247651673,300000.0
1329.6310450471938,300000.0
1151.532469814454,300000.0
1237.872715910562,300000.0
1321.646510749997,300000.0
1463.8055656923534,300000.0
1210.5433249912458,300000.0
1302.832639425891,300000.0
1494.1304934926156,300000.0
1266.5069253624388,300000.0
1188.7892985566432,300000.0
