fitness,callFunc
6789444.41482186,300000
6528385.81880724,300000
8626638.56809628,300000
13083298.3846521,300000
7781809.32464945,300000
12408719.1689281,300000
4944473.74669325,300000
10548161.0324557,300000
6732813.78516007,300000
5005866.20298374,300000
9606170.83241665,300000
12238640.2085296,300000
3250632.46404421,300000
8919807.42989182,300000
5810517.30123913,300000
6646039.64208078,300000
18593029.373655,300000
9438142.23033631,300000
6433732.12238729,300000
8501788.03159571,300000
6041376.80105746,300000
5348708.52818584,300000
10612600.1438773,300000
5292267.94990468,300000
5273535.09223414,300000
8891785.39157736,300000
6657676.14368856,300000
6729574.90966976,300000
5781429.51152885,300000
5313791.73830044,300000
9802280.36339951,300000
12938112.2119436,300000
,
6761129.09999096,
3208329.32883394,
