fitness,callFunc
25.027339429201675,300000.0
42.345865837851306,300000.0
43.550272416250664,300000.0
36.31506692992116,300000.0
44.49522303236881,300000.0
35.357003596494906,300000.0
31.645614010674763,300000.0
53.07425549966865,300000.0
44.75196226364642,300000.0
41.1829093691631,300000.0
60.436701562081,300000.0
32.7234254340874,300000.0
26.031236357812304,300000.0
53.743457373115234,300000.0
34.81051849806681,300000.0
29.293650029809214,300000.0
33.75765498475812,300000.0
35.76596045849146,300000.0
34.19220536830835,300000.0
33.2566303738713,300000.0
57.76368184070452,300000.0
45.22605361966998,300000.0
39.5761343306076,300000.0
29.700587673811242,300000.0
35.89283462766616,300000.0
37.777246988451225,300000.0
38.38292332243873,300000.0
37.20127998095995,300000.0
37.007214970115456,300000.0
45.83614659613522,300000.0
32.202117554916185,300000.0
29.643413045749185,300000.0
