fitness,callFunc
2.60879337787628,300000
3.31759583950043,300000
1.48119652271271,300000
1.5750048160553,300000
3.85486531257629,300000
3.6774879693985,300000
2.09467017650604,300000
3.17874312400818,300000
1.15089130401611,300000
1.71428406238556,300000
2.29284012317657,300000
1.79177236557007,300000
1.48801279067993,300000
2.89875555038452,300000
2.60763001441956,300000
2.85123872756958,300000
2.92079567909241,300000
2.59127342700958,300000
2.28769993782043,300000
2.69263911247253,300000
2.50466108322144,300000
1.40890681743622,300000
2.50295221805572,300000
3.37401843070984,300000
2.70783579349518,300000
2.5596034526825,300000
1.46551489830017,300000
1.40060102939606,300000
2.2283695936203,300000
2.14567816257477,300000
2.1455112695694,300000
2.24705946445465,300000
,
2.39789617061615,
0.697867859594745,
