fitness,callFunc
99999.80274143531,300000.0
99999.82832695532,300000.0
99999.84284261009,300000.0
99999.80879977053,300000.0
99999.82730442012,300000.0
99999.85629290271,300000.0
99999.80988650356,300000.0
99999.85840600132,300000.0
99999.7792858494,300000.0
99999.81767621209,300000.0
99999.86254240335,300000.0
99999.83243252093,300000.0
99999.85470259532,300000.0
99999.8129473974,300000.0
99999.82707190842,300000.0
99999.82693690235,300000.0
99999.81919503493,300000.0
99999.79889741074,300000.0
99999.75631624788,300000.0
99999.86301840378,300000.0
99999.84344302464,300000.0
99999.83496170766,300000.0
99999.85455501561,300000.0
99999.81615285196,300000.0
99999.84471697263,300000.0
99999.79910781085,300000.0
99999.79467744275,300000.0
99999.777956743,300000.0
99999.84191016735,300000.0
99999.83440129727,300000.0
99999.77624423034,300000.0
99999.83206727087,300000.0
