fitness,callFunc
7437218.38891411,300000
231478.904594183,300000
23623327.287643,300000
758853.106421828,300000
6071712.28772366,300000
11645955.6807297,300000
2431338.73404443,300000
1147362.41123843,300000
32155813.1890132,300000
1668093.24864459,300000
23575670.1427432,300000
882493.983008266,300000
1633972.48944223,300000
6022899.09061193,300000
33590162.9985107,300000
930269.792633414,300000
464318.149902821,300000
27657697.2020228,300000
1083481.05190134,300000
5560947.38279867,300000
635586.260110021,300000
10406081.455865,300000
4765710.44733,300000
554404.569717169,300000
4906857.24550629,300000
26142022.2966986,300000
20260621.6765763,300000
25917880.4281657,300000
10346643.0002326,300000
10256533.4570322,300000
3288050.91764712,300000
10191068.2953365,300000
,
5791923.2367053,
10588300.9258982,
