fitness,callFunc
200.000001311302,100800
200.000001192093,94500
200.000001072884,99300
200.000001311302,120900
200.000001072884,87900
200.000001311302,124500
200.000001072884,108600
200.000001072884,92100
200.000001549721,98100
200.000001072884,88200
200.000001192093,105300
200.000001072884,105600
200.000001192093,123000
200.000001072884,93600
200.000001072884,95100
200.00000166893,89100
200.000001430511,100800
200.000001549721,96000
200.000001192093,116400
200.000001072884,96900
200.000001311302,84900
200.000002741814,127200
200.000002384186,86100
200.00000166893,96300
200.000001907349,82200
200.000002145767,89400
200.000001311302,114300
200.000003576279,120900
200.00000166893,117300
200.000001907349,105600
200.000001192093,114600
200.000001192093,120600
,
200.000001311302,
5.64026111359084E-07,
