fitness,callFunc
460095125.597046,300000
527068043.243066,300000
427408648.921342,300000
596390982.812946,300000
598452101.056968,300000
594113701.063674,300000
715503305.499282,300000
631972296.946652,300000
473352285.077783,300000
428394377.957797,300000
499086828.773448,300000
593759121.490276,300000
482565813.388474,300000
768772997.729365,300000
657911344.483274,300000
769660161.481755,300000
585559489.543088,300000
423282050.189081,300000
520184367.71706,300000
498001379.258791,300000
664071177.662591,300000
474679861.124633,300000
674714748.682544,300000
565325362.593684,300000
535731634.364458,300000
681452296.029455,300000
659434849.054928,300000
601131604.188843,300000
526579619.821464,300000
485725688.998444,300000
518441142.214037,300000
598229600.232782,300000
,
575442426.068386,
95790440.2370151,
