30000,60000,90000,120000,150000,180000,210000,240000,270000,300000
275.5133811358246,267.5409546032024,264.85568739385053,259.97034794310457,259.7888787761185,259.7846477115236,259.765695880822,259.7642674792296,259.7627522692783,259.76244829154166
