fitness,callFunc
7.005817154320539,300000.0
6.329972949315561,300000.0
5.141459843885968,300000.0
8.449811228638282,300000.0
5.603200187615585,300000.0
6.451047472044593,300000.0
7.074908136040904,300000.0
7.743346219096566,300000.0
7.103011904051527,300000.0
5.680564015696291,300000.0
6.1374943020928185,300000.0
7.1529296160442755,300000.0
7.45383002696326,300000.0
6.288475328794448,300000.0
5.320332063900423,300000.0
6.043816636680276,300000.0
5.320273452962283,300000.0
5.352206085764919,300000.0
8.267351958886138,300000.0
4.773548878278234,300000.0
4.52031788280874,300000.0
6.845747737184865,300000.0
5.48209644878807,300000.0
6.439531462543528,300000.0
5.019756130859605,300000.0
6.9686065031564794,300000.0
4.980269673396833,300000.0
5.114832176128402,300000.0
4.810188339004526,300000.0
6.466437332361238,300000.0
12.640281099884305,300000.0
5.111739714295254,300000.0
