30000,60000,90000,120000,150000,180000,210000,240000,270000,300000
1605502.1360822916,1182903.4786150455,1179051.547776103,1179013.4221959114,1179013.096836567,1179013.0950106382,1179013.095000267,1179013.095000267,1179013.095000267,1179013.095000267
