30000,60000,90000,120000,150000,180000,210000,240000,270000,300000
3.394172430038452,3.352298617362976,3.2690171003341675,3.4938316345214844,3.1466480493545532,3.5362823009490967,3.544377565383911,3.547430396080017,3.4444860219955444,3.4006686210632324
