fitness,callFunc
163.200514997719,300000
159.912840255871,300000
151.195183001561,300000
212.689424542303,300000
389.407121784912,300000
226.567449739334,300000
305.592586187995,300000
376.90657903385,300000
544.580241501229,300000
244.031200988087,300000
291.539039860494,300000
523.262840236901,300000
521.344641136588,300000
340.533120045046,300000
182.111021605262,300000
302.104651827191,300000
168.704748267934,300000
381.026357412964,300000
321.031384412767,300000
293.447145095226,300000
301.446624311196,300000
273.885393945224,300000
368.838905514858,300000
1109.70210600946,300000
254.844146912947,300000
250.45057344962,300000
1751.84806561439,300000
238.755030522618,300000
133.928414263442,300000
174.542790465537,300000
125.579734584346,300000
255.858293630939,300000
,
282.712216902859,
313.53771875598,
